
brazil,alfredo chaves,estado do espirito santo,matilde
spain,provincia de soria,castilla y leon,agreda
india,,state of uttar pradesh,collectorganj
united kingdom,eilean siar,scotland,isle of lewis
zambia,,copperbelt province,chifubu
australia,blue mountains municipality,state of new south wales,faulconbridge
united states,franklin county,iowa,bradford
uganda,,central region,ntinda
belarus,,gomel'skaya oblast',zhlobin
nigeria,,kaduna state,kafachan
poland,powiat brzeski,opolskie,lipki
togo,,maritime,baguida
indonesia,,sumatera selatan,lubuklinggau
australia,,turtle island,
new zealand,,,godley head
cuba,,provincia artemisa,harlem
libya,,al marqab,khoms
peru,bellavista,region de san martin,cusco
united kingdom,oxfordshire,england,shrivenham
serbia,,,volujak
france,departement de meurthe-et-moselle,region lorraine,badonviller
australia,redland,state of queensland,mount cotton
germany,regierungsbezirk mittelfranken,freistaat bayern,neuherberg
australia,snowy river,state of new south wales,
zambia,,eastern province,kalewa
russian federation,,dagestan,vanashimakhi
russian federation,,volgogradskaya oblast',koshara
india,,state of rajasthan,baru
iraq,,muhafazat diyala,rumah
croatia,,osjecko-baranjska zupanija,brijest
mexico,,estado de guerrero,huehuetan
china,,hunan sheng,jintong
sudan,,al qadarif state,malek
kosovo,,komuna e skenderajt,kotore
russian federation,,sakhalinskaya oblast',severo-kuril'sk
brazil,japora,estado de mato grosso do sul,jacarei
india,,,malan river
namibia,,omusati,okahao
united kingdom,argyll and bute,scotland,newyork
senegal,,kolda,
israel,,central district,qiryat moshe
india,,state of karnataka,ganga nagar
bangladesh,,,balaganj
serbia,,,merdare
turkey,,sivas,konalga
japan,,osaka-fu,tsuda
south africa,bojanala platinum district municipality,province of north-west,schoemansville
canada,,ontario,omagh
united states,kerr county,texas,
somalia,,gobolka jubbada dhexe,baraka
brazil,,pici,
australia,bayside,state of victoria,highett
gabon,,province de l' ogooue-ivindo,niamamba
india,,state of karnataka,sindgi
zimbabwe,,mashonaland west province,chegutu
china,,jiangsu sheng,jieshou
iran,,khorasan-e razavi province,ziarat
china,,shanxi sheng,gujiang
suriname,,,courantyne river
india,,state of madhya pradesh,tekanpur
russian federation,,vologodskaya oblast',yartsevo
serbia,juzhno backi okrug,autonomna pokrajina vojvodina,vrbas
china,,tibet autonomous region,kara
thailand,,changwat samut prakan,samut prakan
brazil,,estado do rio de janeiro,calheiros
democratic republic of congo,,,simisimi
zambia,,lusaka province,ridgeway
spain,provincia de lugo,galicia,paredes
indonesia,,provinsi sulawesi selatan,soroe
indonesia,kabupaten bener meriah,nanggroe aceh darussalam province,
france,departement de l'indre,region centre,neuvy-saint-sepulchre
serbia,,,kolubara
eritrea,,gash-barka region,teseney
ethiopia,gedeo zone,"southern nations, nationalities, and people's region",
australia,wakefield,state of south australia,snowtown
canada,,quebec,parc maisonneuve
new zealand,wanganui district,manawatu-wanganui,
cuba,,provincia de ciego de avila,veracruz
brazil,santa maria da serra,estado de sao paulo,santa maria da serra
tajikistan,,viloyati khatlon,norak
pakistan,,punjab,sagar
morocco,larache,region de tanger-tetouan,
costa rica,,provincia de alajuela,monterrey
uganda,kibale district,western region,ndaiga
south africa,uthukela district municipality,province of kwazulu-natal,kliprivier
sri lanka,,northern province,karaiyamullivaikal
india,,state of karnataka,kengeri
mongolia,,dzavhan aymag,altay
india,,state of rajasthan,gajner
united states,union county,pennsylvania,bucknell university
brazil,leopoldina,estado de minas gerais,leopoldina
india,,state of madhya pradesh,karki
australia,sutherland shire,state of new south wales,kirrawee
mexico,,estado de puebla,atlixco
new zealand,selwyn district,canterbury,courtenay
croatia,,grad zagreb,dubrava
india,,state of bihar,paro
nepal,bheri zone,madhya pashchimanchal,gaughat
belarus,,minskaja voblasts',salihorsk
serbia,,,palic
algeria,,wilaya de ain defla,djelida
india,,state of himachal pradesh,santokhgarh
spain,provincia de cadiz,andalucia,jerez de la frontera
lebanon,,mohafazat mont-liban,khalde
australia,yorke peninsula,state of south australia,stansbury
thailand,,changwat phangnga,
israel,,central district,qalansuwa
turkey,,erzincan,topkapi
france,departement du val-d'oise,region ile-de-france,taverny
turkey,,,bostanici
syria,,dayr az zawr,al mayadin
angola,,lunda sul,luzamba
panama,,provincia de panama,el chorrillo
canada,,nova scotia,centreville
australia,mount barker,state of south australia,wistow
uganda,bundibugyo district,western region,nyahuka
turkey,,balikesir,bandirma
thailand,,changwat nan,ban ko
india,,state of karnataka,jalahalli
china,,hainan sheng,turan
turkey,,,sarmac
china,,guangdong sheng,shaoguan
serbia,belgrade,central serbia,cukarica
austria,politischer bezirk melk,niederoesterreich,grosspriel
rwanda,,eastern province,rukomo
japan,,niigata-ken,kawakami
somalia,,gobolka woqooyi galbeed,halle
ireland,,leinster,ranelagh
australia,uralla,state of new south wales,torryburn
colombia,,departamento de tolima,icononzo
spain,,andalucia,cabo de gata
belarus,,grodnenskaya oblast',dvarets
argentina,,provincia de buenos aires,irala
serbia,,,veles
iraq,,muhafazat al basrah,abu al khasib
brazil,,estado do rio grande do norte,cidade
myanmar,,shan state,tangyan
norway,steinkjer,nord-trondelag fylke,henning
sri lanka,,northern province,chiraddikulam
india,,state of karnataka,sringeri
mexico,,estado de nuevo leon,agualeguas
canada,nord-du-quebec,quebec,radisson
turkey,tarsus,icel,
argentina,,ciudad autonoma de buenos aires,cafferata
nigeria,,ogun state,shagamu
somalia,,gobolka galguduud,gellinsoor
occupied palestinian territory,,west bank,ash shuyukh
turkey,,tokat,niksar
china,,zhejiang sheng,sanjiaodi
afghanistan,,paktiya,guli khel
oman,,az zahirah,`ibri
canada,,nova scotia,greenwood
canada,,saint-maxime,
lebanon,,mohafazat mont-liban,aaramoun
argentina,,provincia de salta,aguaray
indonesia,,provinsi maluku,batumerah
india,,state of karnataka,tiptur
india,,state of rajasthan,mahila
georgia,,,tamarasheni
guinea,,labe region,kriffi
india,,state of karnataka,bannur
angola,,provincia do bie,chitembo
philippines,,,quiot
ireland,,leinster,balbriggan
indonesia,,provinsi maluku,namlea airport
serbia,,,izbice
the former yugoslav republic of macedonia,,,lesok
mexico,,estado de tabasco,fenix
latvia,,neretas novads,nereta
australia,,deal island,
malaysia,,perak,sungai rui
mexico,,estado de tabasco,tuxtla
south africa,umkhanyakude district municipality,province of kwazulu-natal,golweni
united kingdom,kent,england,barham
ireland,maigh eo,connaught,ballycastle
botswana,,central district,nkange
united states,allegheny county,pennsylvania,carnegie mellon university
united kingdom,nottinghamshire,england,ordsall
united states,hamilton county,florida,
romania,comuna iernut,judetul mures,sfantu gheorghe
india,,state of andhra pradesh,nalsabgadda
turkey,,malatya,ballikaya
colombia,,departamento de santander,el espino
belarus,,minskaja voblasts',vetka
mexico,,estado de morelos,ahuacatitlan
pakistan,,punjab,mancher
burkina faso,province du passore,nord,
israel,,northern district,avivim
hungary,,nograd megye,paszto
nigeria,,sokoto state,bariga
new zealand,,,waimairi county
tajikistan,,viloyati khatlon,sarband
india,,state of andhra pradesh,khammam
australia,blacktown,state of new south wales,dean park
belarus,,brestskaya oblast',volya
afghanistan,,helmand,
occupied palestinian territory,,gaza strip,gadid
uganda,napak district,northern region,kangole
united states,durham county,north carolina,duke university
france,departement de la corse-du-sud,region corse,bonifacio
indonesia,,nanggroe aceh darussalam province,karang anyar
united states,hillsdale county,michigan,
kosovo,,prizren,korisa
cambodia,phnom penh,phnom penh,
india,,state of uttar pradesh,padrauna
greece,nomarchia athinas,attica,marousi
new zealand,,,mosgiel
zimbabwe,,mashonaland east province,
uruguay,,departamento de montevideo,maronas
kenya,,kisumu district,awasi
angola,,huila province,matala
uganda,apac district,northern region,akokoro
india,,state of maharashtra,dastapur
france,departement de la dordogne,region aquitaine,leone
india,,state of odisha,baligurha
libya,,sha`biyat az zawiyah,zawiya
south africa,,province of kwazulu-natal,swati
australia,,state of new south wales,western park
serbia,,,kosanica
united states,honolulu county,hawaii,wahiawa
colombia,,departamento de risaralda,la celia
estonia,otepaeae vald,valgamaa,otepaeae
kenya,,kisumu district,kibos
brazil,ponta grossa,estado do parana,congonhas
kosovo,,podujevo,svetlje
australia,,state of new south wales,bateau bay
botswana,,central district,
south africa,city of johannesburg metropolitan municipality,gauteng,maraisburg
sierra leone,,western area,freetown
australia,logan,state of queensland,logan central
nigeria,,,chur
bangladesh,,chittagong,bijoynagar
india,,state of manipur,oinamlong
paraguay,,departamento de caaguazu,repatriacion
mozambique,tsangano district,tete,
myanmar,,rakhine state,dodan
serbia,,,orljane
fiji,,eastern division,
syria,,muhafazat al ladhiqiyah,tayyibah
nigeria,ose local government area,ondo state,
myanmar,,shan state,panghsang
bosnia and herzegovina,,republika srpska,lisina
serbia,pcinjski okrug,central serbia,vladicin han
argentina,partido de florencio varela,provincia de buenos aires,florencio varela
indonesia,,provinsi kepulauan riau,seribu
united states,alger county,michigan,woodland park
cape verde,,concelho de sao vicente,mindelo
iran,,azarbayjan-e gharbi province,miandowab
sri lanka,,northern province,kunchukkulam
switzerland,bezirk pfaeffikon,kanton zurich,pfaeffikon
south africa,thabo mofutsanyana district municipality,province of the orange free state,brindisi
hungary,,csongrad megye,mako
indonesia,,provinsi bali,singaraja
cuba,,provincia granma,guisa
united states,floyd county,georgia,berry college
canada,bas-saint-laurent,quebec,riviere-du-loup
democratic republic of congo,,province du kasai-oriental,nioka
tajikistan,,viloyati khatlon,panji poyon
south africa,,province of north-west,temba
india,rajkot,state of gujarat,
czech republic,okres beroun,stredocesky kraj,karlstejn
rwanda,,southern province,karamba
singapore,,,marina park
slovenia,,mestna obcina novo mesto,brsljin
congo,,pool,bilolo
united kingdom,walsall,england,rushall
united states,city of baltimore,maryland,johns hopkins university
indonesia,,jawa timur,pramuka
brazil,serrana,estado de sao paulo,serrana
china,,guangdong sheng,dasha
philippines,province of maguindanao,autonomous region in muslim mindanao,darapanan
india,bhagalpur,state of bihar,
italy,provincia di benevento,regione campania,benevento
croatia,,vukovarsko-srijemska zupanija,tompojevci
malaysia,,negeri sembilan,lenggeng
angola,,lunda sul,chinguar
romania,,,valea mare
indonesia,,nanggroe aceh darussalam province,padangtiji
india,,state of rajasthan,phalodi
pakistan,,federally administered tribal areas,shakardarra
ecuador,,provincia de francisco de orellana,tiputini
congo,,pool,bikeke
saudi arabia,,,wadi an nakhl
malawi,phalombe district,southern region,phalombe
russian federation,,moskva,kolomenskoye
turkey,,samsun,bafra
sudan,,northern kordofan,kadadah
india,,state of jammu and kashmir,turtok
brazil,pirajui,estado de sao paulo,pirajui
india,,state of karnataka,hospet
estonia,kiili vald,harjumaa,moisakula
thailand,,krung thep mahanakhon,bang sue
lebanon,,mohafazat mont-liban,douair el hara
new zealand,hastings district,hawke's bay,raureka
cuba,,provincia de holguin,sama
serbia,,,mijatovac
brazil,tatui,estado de sao paulo,tatui
united kingdom,greater london,england,croydon
ireland,wicklow,leinster,bray
bulgaria,obshtina pernik,pernik,lyulin
australia,campbelltown,state of south australia,newton
nepal,,purwanchal,lahan
kosovo,,lipjan,vrelo
indonesia,,jawa timur,bojonegoro
japan,,gunma-ken,
slovakia,,banskobystricky kraj,trebul'a
libya,,,arshad
singapore,,,tan tock seng hospital
chad,,salamat region,malam
yemen,hajjah,muhafazat hajjah,shiraz
australia,strathbogie,state of victoria,euroa
united states,san bernardino county,california,twentynine palms
philippines,province of leyte,eastern visayas,kamansi
united kingdom,wiltshire,england,lark hill
colombia,,departamento del putumayo,la reforma
greece,nomarchia dytikis attikis,attica,elefsina
colombia,,departamento de bolivar,pensilvania
kenya,kisii central,,
slovakia,,,devin
united states,knox county,ohio,kenyon college
bosnia and herzegovina,,federation of bosnia and herzegovina,uzdol
italy,provincia di salerno,regione campania,teggiano
ecuador,,provincia de loja,loja
india,kanpur,state of uttar pradesh,
malaysia,,sabah,keningau
mexico,,estado de sonora,tule
india,,state of bihar,dehri
australia,,state of western australia,fortescue falls
bosnia and herzegovina,,brcko,sandici
france,departement de meurthe-et-moselle,region lorraine,nancy
colombia,,departamento de narino,pichincha
iran,,,nowrouz
canada,saguenay/lac-saint-jean,quebec,saint-prime
czech republic,,ustecky kraj,vyskov
australia,rockhampton,state of queensland,depot hill
lebanon,,mohafazat liban-nord,enfe
uganda,wakiso district,central region,masajja
spain,provincia de barcelona,catalunya,manresa
azerbaijan,,masally rayon,masally
haiti,,nord-ouest,arcahaie
