"","code","src_actor","month","tgt_actor","country_code","year","id","source","date8","src_agent","latitude","src_other_agent","geoname","quad_class","source_text","root_code","tgt_other_agent","day","target","goldstein","tgt_agent","longitude","url"
"345","150","ARE","11","ARE","ARE","2017","5a20872eff261b340c8aa24c_2","ARECOP","20171130","COP","24.46667","","Abu Dhabi Abū Z̧aby",4,"menafn_uae","15","","30","ARE",-7.2,"","54.36667","http://menafn.com/1096171554/UAE-National-Day-celebrations-Police-patrol-intensified-in-Abu-Dhabi?src=RSS"
"346","150","","11","USA","USA","2017","5a2090b2ff261b44b58aa26b_2","---GOV","20171130","GOV","41.36199","","Port Mitchell ",4,"wn_politics","15","","30","USA",-7.2,"","-85.43887","https://article.wn.com/view/2017/11/30/The_Latest_Police_firefighters_oppose_retirement_bills_s/"
"347","154","RWA","12","IGO","CAF","2017","5a210a80ff261b14078aa25f_1","RWACOP","20171201","COP","7","","Central African Republic ",4,"wn_africa","15","UNO","01","IGOUNO",-7.2,"","21","https://article.wn.com/view/2017/12/01/Police_Start_Car_Rotation/"
"348","150","YEM","12","YEM","YEM","2017","5a212fecff261b53fd8aa251_1","YEMREB","20171201","REB","15.35472","","Sanaa Sanaa",4,"menafn_saudi","15","","01","YEM",-7.2,"","44.20667","http://menafn.com/1096173039/Yemen-Houthis-rally-in-show-of-force-after-deadly-clashes?src=RSS"
"349","150","YEM","12","YEM","YEM","2017","5a2142e8ff261b73f38aa27c_2","YEMREB","20171201","REB","15.35472","","Sanaa Sanaa",4,"wn_mideast","15","","01","YEM",-7.2,"","44.20667","https://article.wn.com/view/2017/12/01/Yemen_Houthis_rally_in_show_of_force_after_deadly_clashes/"
"350","150","SOM","12","USA","USA","2017","5a2150bcff261b0cc08aa24d_5","SOM","20171201","","39.76","","United States ",4,"allafrica_somalia","15","","01","USA",-7.2,"","-98.5","http://allafrica.com/stories/201712010498.html"
"351","150","YEM","12","YEM","YEM","2017","5a2150d3ff261b0cbd8aa260_2","YEMREB","20171201","REB","15.35472","","Sanaa Sanaa",4,"wn_politics","15","","01","YEM",-7.2,"","44.20667","https://article.wn.com/view/2017/12/01/Deadly_rebel_infighting_rocks_Sanaa_again/"
"352","150","","12","","IND","2017","5a22ed61ff261b470a8aa251_1","---GOV","20171202","GOV","10.41667",""," State of Kerala",4,"hindu_cities","15","AGR","02","---AGR",-7.2,"","76.5","http://www.thehindu.com/news/cities/Thiruvananthapuram/search-intensified-for-missing-fishermen/article21251524.ece?utm_source=RSS_Feed&utm_medium=RSS&utm_campaign=RSS_Syndication"
"353","150","USA","12","USA","USA","2017","5a233cf2ff261b4e868aa251_1","USAPPL","20171202","","37.55376","PPL","Richmond Virginia",4,"wn_politics","15","","02","USA",-7.2,"","-77.46026","https://article.wn.com/view/2017/12/02/Hundreds_gather_in_Richmond_to_protest_natural_gas_pipelines_y/"
"354","150","USA","12","USA","USA","2017","5a2341adff261b56678aa257_1","USAPPL","20171203","","37.55376","PPL","Richmond Virginia",4,"wn_politics","15","","03","USA",-7.2,"","-77.46026","https://article.wn.com/view/2017/12/02/Hundreds_gather_in_Richmond_to_protest_natural_gas_pipelines_m/"
"355","150","PSE","12","ISR","ISR","2017","5a28830fff261b6ae4dd98dd_4","PSE","20171206","","31.76904","","Jerusalem Jerusalem",4,"wn_mideast","15","","06","ISR",-7.2,"","35.21633","https://article.wn.com/view/2017/12/06/How_Trumps_Jerusalem_Announcement_Will_Shape_Palestinian_Pol/"
"356","150","PAK","12","PAK","PAK","2017","5a288384ff261b6ad3dd994d_5","PAK","20171206","","30","","Islamic Republic of Pakistan ",4,"int_the_news_latest","15","","06","PAK",-7.2,"","70","http://feedproxy.google.com/~r/com/YEor/~3/51a4OKsHROg/251807-first-sikh-army-officer-gets-married"
"357","150","TUR","12","TUR","TUR","2017","5a28839dff261b6ae1dd990f_6","TURGOV","20171206","GOV","39.91987","","Ankara Ankara",4,"int_the_news_world","15","MUS","06","TURMUS",-7.2,"","32.85427","http://feedproxy.google.com/~r/World-TheNewsInternational/~3/b6fK5-ZNl5Y/252866-trump-shuns-warnings-vows-to-move-embassy-to-jerusalem"
"358","154","SYR","12","USA","USA","2017","5a289f53ff261b1685dd98f6_2","SYR","20171207","","39.76","","United States ",4,"wn_world","15","","07","USAMIL",-7.2,"MIL","-98.5","https://article.wn.com/view/2017/12/07/The_Pentagon_has_acknowledged_that_there_are_about_2000_Amer/"
"359","150","","12","JOR","JOR","2017","5a28d782ff261b7678dd98eb_2","---LEG","20171207","","31.95522","LEG","Amman Amman Governorate",4,"wn_mideast","15","","07","JOR",-7.2,"","35.94503","https://article.wn.com/view/2017/12/07/Lower_House_issues_statement_on_US_intention_to_move_embassy/"
"360","150","","12","PSE","ISR","2017","5a292255ff261b705edd98c6_4","---MIL","20171207","MIL","31.76904","","Jerusalem Jerusalem",4,"uk_telegraph_politics","15","","07","PSE",-7.2,"","35.21633","http://www.telegraph.co.uk/news/2017/12/07/israel-braces-unrest-hamas-calls-donald-trumps-jerusalem-decision/"
"361","150","BEL","12","BEL","BEL","2017","5a293530ff261b11efdd98d5_1","BEL","20171207","","50.85045","","Brussels Bruxelles-Capitale",4,"minnstartrib_world","15","","07","BEL",-7.2,"","4.34878","http://www.startribune.com/world/462514093.html"
"362","150","BEL","12","BEL","BEL","2017","5a2939caff261b19d5dd98cb_1","BEL","20171207","","50.85045","","Brussels Bruxelles-Capitale",4,"wn_world","15","","07","BEL",-7.2,"","4.34878","https://article.wn.com/view/2017/12/07/Thousands_of_Catalans_rally_feeling_abandoned_by_the_EU_4/"
"363","150","BEL","12","BEL","BEL","2017","5a2939cfff261b19cedd98ce_1","BELPPL","20171207","","50.85045","PPL","Brussels Bruxelles-Capitale",4,"nzherald_world","15","","07","BEL",-7.2,"","4.34878","http://www.nzherald.co.nz/world/news/article.cfm?c_id=2&objectid=11955523&ref=rss"
"364","150","","12","PAK","ISR","2017","5a2939d2ff261b19dedd98cc_2","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The-Latest/id-f14fa162a82b478fbad6a9dde3e686aa"
"365","150","","12","PAK","ISR","2017","5a2939d2ff261b19dedd98cc_4","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The-Latest/id-f14fa162a82b478fbad6a9dde3e686aa"
"366","150","ESP","12","BEL","BEL","2017","5a293e79ff261b2194dd98ce_1","ESPPPL","20171207","","50.85045","PPL","Brussels Bruxelles-Capitale",4,"wn_world","15","","07","BEL",-7.2,"","4.34878","https://article.wn.com/view/2017/12/07/Thousands_of_Catalans_rally_feeling_abandoned_by_the_EU_2/"
"367","152","ISR","12","","","2017","5a293e7aff261b2186dd98cb_6","ISR","20171207","","",""," ",4,"jpost_front","15","JEW;CVL","07","---JEWCVL",-7.2,"","","http://www.jpost.com/Blogs/Think-With-Me/The-Gist-of-Loyalty-Israeli-Druze-Association-in-the-Fight-Against-the-BDS-517320"
"368","150","","12","PAK","ISR","2017","5a293e8fff261b217edd98d5_2","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The%20Latest/id-bde97dea1fe14150b81f1153bc758b3b"
"369","150","","12","PAK","ISR","2017","5a293e8fff261b217edd98d5_4","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The%20Latest/id-bde97dea1fe14150b81f1153bc758b3b"
"370","150","","12","PAK","ISR","2017","5a2947e7ff261b313fdd98d3_2","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The%20Latest/id-7b7b812ac8cc4b429f2931d52b53904e"
"371","150","","12","PAK","ISR","2017","5a2947e7ff261b313fdd98d3_4","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The%20Latest/id-7b7b812ac8cc4b429f2931d52b53904e"
"372","150","ESP","12","BEL","BEL","2017","5a294c97ff261b39a5dd98d3_1","ESPPPL","20171207","","50.85045","PPL","Brussels Bruxelles-Capitale",4,"voa_all","15","","07","BEL",-7.2,"","4.34878","https://www.voanews.com/a/brussels-catalonia-pro-independence-rally/4153261.html"
"373","150","BEL","12","BEL","BEL","2017","5a294cc8ff261b399cdd98f5_1","BELPPL","20171207","","50.85045","PPL","Brussels Bruxelles-Capitale",4,"wn_world","15","","07","BEL",-7.2,"","4.34878","https://article.wn.com/view/2017/12/07/Thousands_of_Catalans_rally_feeling_abandoned_by_the_EU_1z/"
"374","154","ISR","12","PSE","PSE","2017","5a295134ff261b4199dd98c7_2","ISRMIL","20171207","MIL","31.66667",""," West Bank",4,"nyt","15","","07","PSE",-7.2,"","35.25","https://www.nytimes.com/2017/12/07/world/middleeast/israel-palestinian-jerusalem.html?partner=rss&emc=rss"
"375","150","","12","ISR","PSE","2017","5a295140ff261b41b5dd98ce_2","---OPP","20171207","OPP","31.52935","","Hebron West Bank",4,"australia_smh_world","15","","07","ISR",-7.2,"","35.0938","http://www.smh.com.au/world/israeli-troops-and-palestinians-clash-in-trump-protest-20171208-h00zmj.html"
"376","150","BEL","12","BEL","BEL","2017","5a295161ff261b419edd98eb_4","BELPPL","20171207","","50.85045","PPL","Brussels Bruxelles-Capitale",4,"wn_world","15","","07","BEL",-7.2,"","4.34878","https://article.wn.com/view/2017/12/07/Thousands_of_Catalans_rally_feeling_abandoned_by_the_EU_g6/"
"377","154","ISR","12","PSE","PSE","2017","5a2955e9ff261b49eddd98cb_4","ISRMIL","20171207","MIL","31.66667",""," West Bank",4,"india_zee_world","15","","07","PSEMIL",-7.2,"MIL","35.25","http://zeenews.india.com/world/clashes-protests-erupt-over-donald-trumps-jerusalem-move-2064011.html"
"378","154","ISR","12","PSE","PSE","2017","5a2955e3ff261b4a01dd98c5_4","ISRMIL","20171207","MIL","31.66667",""," West Bank",4,"nigeria_thepunch","15","","07","PSEMIL",-7.2,"MIL","35.25","http://punchng.com/trump-jerusalem-move-sparks-palestinian-protests-clashes/"
"379","150","ESP","12","BEL","BEL","2017","5a2955f5ff261b49f7dd98d5_1","ESPPPL","20171207","","50.85045","PPL","Brussels Bruxelles-Capitale",4,"wn_europe","15","","07","BEL",-7.2,"","4.34878","https://article.wn.com/view/2017/12/07/Thousands_of_Catalans_Rally_Feeling_Abandoned_by_EU/"
"380","150","ESP","12","BEL","BEL","2017","5a295601ff261b49f8dd98df_1","ESPPPL","20171207","","50.85045","PPL","Brussels Bruxelles-Capitale",4,"wn_world","15","","07","BEL",-7.2,"","4.34878","https://article.wn.com/view/2017/12/07/Thousands_of_Catalans_rally_feeling_abandoned_by_the_EU_0v/"
"381","150","","12","PAK","ISR","2017","5a2955eeff261b4a02dd98ce_2","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The-Latest/id-48e3fb3354ae4626a42ec010d0c386c5"
"382","150","","12","PAK","ISR","2017","5a2955eeff261b4a02dd98ce_4","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The-Latest/id-48e3fb3354ae4626a42ec010d0c386c5"
"383","150","BEL","12","BEL","BEL","2017","5a295ab3ff261b51c6dd98e0_1","BELPPL","20171207","","50.85045","PPL","Brussels Bruxelles-Capitale",4,"wn_world","15","","07","BEL",-7.2,"","4.34878","https://article.wn.com/view/2017/12/07/Thousands_of_Catalans_rally_feeling_abandoned_by_the_EU_ob/"
"384","150","","12","PAK","ISR","2017","5a295ab4ff261b51c6dd98e1_2","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"wn_world","15","","07","PAK",-7.2,"","35.21633","https://article.wn.com/view/2017/12/07/The_Latest_EU_fears_darker_times_over_US_Jerusalem_move_0/"
"385","150","","12","PAK","ISR","2017","5a295f55ff261b598bdd98cd_2","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The%20Latest/id-019452fcd71f412690b4e2887d84f63a"
"386","150","","12","PAK","ISR","2017","5a295f55ff261b598bdd98cd_4","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The%20Latest/id-019452fcd71f412690b4e2887d84f63a"
"387","150","ESP","12","BEL","ESP","2017","5a2968b1ff261b695fdd98ce_6","ESPPPL","20171207","","41.82046","PPL"," Catalunya",4,"ocregister_ap","15","","07","BEL",-7.2,"","1.86768","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-EU-Spain-Catalonia/id-5c9a83dbe2b34e9c804aed9b115e7dbd"
"388","150","","12","PAK","ISR","2017","5a2968b9ff261b695fdd98d1_2","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The-Latest/id-55e4935774554957ac6752e148eff2b8"
"389","150","","12","PAK","ISR","2017","5a2968b9ff261b695fdd98d1_4","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The-Latest/id-55e4935774554957ac6752e148eff2b8"
"390","150","","12","PAK","ISR","2017","5a296d60ff261b7132dd98ca_2","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The%20Latest/id-d6cd0d8f97ee4016b22af5fed0d22173"
"391","150","","12","PAK","ISR","2017","5a296d60ff261b7132dd98ca_4","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The%20Latest/id-d6cd0d8f97ee4016b22af5fed0d22173"
"392","150","","12","PAK","ISR","2017","5a297218ff261b7936dd98d1_2","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"google","15","","07","PAK",-7.2,"","35.21633","http://news.google.com/news/url?sa=t&fd=R&ct2=us&usg=AFQjCNHrOZhRncNhzxqfMs9sEO7F6gNg-A&clid=c3a7d30bb8a4878e06b80cf16b898331&cid=52779698187670&ei=LnEpWoCgH8HRqgK956e4Bw&url=https://www.washingtonpost.com/world/europe/the-latest-erdogan-trump-hurls-mideast-into-ring-of-fire/2017/12/07/7bb14296-db21-11e7-a241-0848315642d0_story.html"
"393","150","ESP","12","BEL","BEL","2017","5a2976bbff261b0272dd98cb_1","ESPPPL","20171207","","50.85045","PPL","Brussels Bruxelles-Capitale",4,"wn_world","15","","07","BEL",-7.2,"","4.34878","https://article.wn.com/view/2017/12/07/Thousands_of_Catalans_rally_feeling_abandoned_by_the_EU_pc/"
"394","150","","12","ISR","PSE","2017","5a2976d0ff261b0271dd98df_2","---OPP","20171207","OPP","31.52935","","Hebron West Bank",4,"southaf_iol","15","","07","ISR",-7.2,"","35.0938","https://www.iol.co.za/news/world/israeli-troops-clash-with-palestinian-protesters-in-west-bank-gaza-12305185"
"395","150","","12","PAK","ISR","2017","5a2976cbff261b0281dd98ce_2","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The%20Latest/id-d6f063612f47448fb7d0af464f9de854"
"396","150","","12","PAK","ISR","2017","5a2976cbff261b0281dd98ce_4","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The%20Latest/id-d6f063612f47448fb7d0af464f9de854"
"397","150","","12","PAK","ISR","2017","5a297b76ff261b0a7ddd98d1_2","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The%20Latest/id-d9ec618857904d8a90df02fc610c2074"
"398","150","","12","PAK","ISR","2017","5a297b76ff261b0a7ddd98d1_4","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The%20Latest/id-d9ec618857904d8a90df02fc610c2074"
"399","154","ISR","12","USA","ISR","2017","5a298019ff261b1249dd98c8_2","ISRMIL","20171207","MIL","31.76904","","Jerusalem Jerusalem",4,"east_african","15","","07","USAGOV",-7.2,"GOV","35.21633","http://www.theeastafrican.co.ke/news/Israel-troops-Donald-Trump-Jerusalem/2558-4219212-m3ku6e/index.html"
"400","150","ESP","12","BEL","BEL","2017","5a2984d4ff261b1a1ddd98d5_1","ESPPPL","20171207","","50.85045","PPL","Brussels Bruxelles-Capitale",4,"wn_world","15","","07","BEL",-7.2,"","4.34878","https://article.wn.com/view/2017/12/07/Thousands_of_Catalans_rally_feeling_abandoned_by_the_EU_gv/"
"401","150","","12","PAK","ISR","2017","5a2984e2ff261b1a1ddd98e1_2","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"wn_world","15","","07","PAK",-7.2,"","35.21633","https://article.wn.com/view/2017/12/07/The_Latest_Nobel_laureate_Tutu_denounces_Jerusalem_move_l/"
"402","154","","12","PSE","PSE","2017","5a298985ff261b2210dd98d0_6","---MIL","20171207","MIL","31.66667",""," West Bank",4,"thailand_bankokpost","15","","07","PSE",-7.2,"","35.25","https://www.bangkokpost.com/news/world/1374311/hamas-calls-for-uprising-over-jerusalem"
"403","154","","12","PSE","PSE","2017","5a298986ff261b2212dd98ce_6","---MIL","20171207","MIL","31.66667",""," West Bank",4,"bangkokpost_breaking","15","","07","PSE",-7.2,"","35.25","https://www.bangkokpost.com/news/world/1374311/hamas-calls-for-uprising-over-jerusalem"
"404","150","","12","PAK","ISR","2017","5a298e30ff261b29e0dd98cd_2","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The-Latest/id-9d77ca6111bc4105b6f91c622136d9da"
"405","150","","12","PAK","ISR","2017","5a298e30ff261b29e0dd98cd_4","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The-Latest/id-9d77ca6111bc4105b6f91c622136d9da"
"406","150","","12","PAK","ISR","2017","5a299791ff261b3a6cdd98cd_2","---MUS","20171207","","31.76904","MUS","Jerusalem Jerusalem",4,"ocregister_ap","15","","07","PAK",-7.2,"","35.21633","http://hosted2.ap.org/CAANR/0260ea4c3e85456b80715585ba3c7b5b/Article_2017-12-07-Trump-Jerusalem-Fallout-The%20Latest/id-dbae967b9e8b4c3a93ebd7f8864c1f10"
